tag.ID,capture.date,stat.week,tag.group,card.no,fish.no,swim.dir,time.in,sex,length,time.out,species,notes,age,lat,long,mesh.size,secchi.dis,secchi.re,air.temp,water.temp,wind.sp,wind.dir,cloud.cov
12255,7/1/2021,27,2,2,9,S,0.536111111,M,537,0.544444444,chum,,,64.30056,-161.10227,5-5/8 in,2,1.5,NA,53,15,S,75
12275,7/1/2021,27,2,2,10,S,0.536111111,M,562,0.548611111,chum,,,64.30056,-161.10227,5-5/8 in,2,1.5,NA,53,15,S,75
12295,7/1/2021,27,2,3,1,N,0.536805556,M,579,0.548611111,chum,,,64.30056,-161.10227,5-5/8 in,2,1.5,NA,53,15,S,75
12315,7/1/2021,27,2,3,2,S,0.549305556,F,587,0.55625,chum,,,64.30056,-161.10227,5-5/8 in,2,1.5,NA,53,15,S,75
12335,7/1/2021,27,2,3,3,N,0.55,F,604,0.557638889,chum,,,64.30056,-161.10227,5-5/8 in,2,1.5,NA,53,15,S,75
12355,7/1/2021,27,2,3,4,N,0.5625,F,605,0.572222222,chum,,,64.30056,-161.10227,5-5/8 in,2,1.5,NA,53,15,S,75
12375,7/1/2021,27,2,3,5,S,0.5625,F,616,0.572222222,chum,,,64.30056,-161.10227,5-5/8 in,2,1.5,NA,53,15,S,75
12395,7/2/2021,27,2,4,1,S,0.479166667,M,470,0.486805556,chum,,,64.30829,-161.11699,5-5/8 in ,1.4,1.2,NA,54,0,S,100
12415,7/2/2021,27,2,4,2,S,0.59375,M,534,0.600694444,chum,,,64.32527,-161.14737,5-5/8 in,1.7,1.4,NA,55,10,S,100
12435,7/5/2021,28,2,5,1,N,0.45,F,544,0.45625,chum ,no scales,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12455,7/5/2021,28,2,5,2,S,0.458333333,M,551,0.464583333,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12475,7/5/2021,28,2,5,3,S,0.46875,F,563,0.475694444,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12495,7/5/2021,28,2,5,4,S,0.494444444,M,552,0.501388889,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12515,7/5/2021,28,2,5,5,N,0.510416667,M,584,0.521527778,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12535,7/5/2021,28,2,5,6,N,0.511111111,F,549,0.521527778,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12555,7/5/2021,28,2,5,7,S,0.524305556,F,602,0.530555556,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12575,7/5/2021,28,2,5,8,S,0.524305556,F,563,0.534722222,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12595,7/5/2021,28,2,5,9,S,0.551388889,F,550,0.557638889,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12615,7/5/2021,28,2,5,10,N,0.579166667,F,593,0.584722222,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12635,7/5/2021,28,2,6,1,S,0.579861111,M,559,0.586111111,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12655,7/5/2021,28,2,6,2,S,0.579861111,M,582,0.590277778,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12675,7/5/2021,28,2,6,3,N,0.580555556,M,624,0.592361111,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12695,7/5/2021,28,2,6,4,N,0.60625,M,594,0.611805556,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12715,7/5/2021,28,2,6,5,S,0.614583333,F,614,0.621527778,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12735,7/5/2021,28,2,6,6,N,0.615277778,F,567,0.622916667,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12755,7/5/2021,28,2,6,7,S,0.627777778,F,558,0.633333333,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12775,7/5/2021,28,2,6,8,S,0.627777778,F,567,0.636111111,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12795,7/5/2021,28,2,6,9,S,0.628472222,F,554,0.639583333,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12815,7/5/2021,28,3,6,10,S,0.629166667,F,568,0.639583333,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12835,7/5/2021,28,3,7,1,S,0.645833333,F,515,0.652777778,chum,,,64.31887,-161.13519,5-5/8 in ,2,1.5,NA,53.24,5,E,100
12855,7/9/2021,28,3,8,1,S,0.740277778,M,569,0.745833333,chum,Recaptured at UNK weir- 7/21 at 2300,,64.32479,-161.14698,5-5/8 in ,0.5,0.2,NA,53.53,10,S,85
12875,7/9/2021,28,3,8,2,S,0.811111111,F,576,0.817361111,chum,,,64.30766,-161.11924,5-5/8in,0.5,0.2,NA,53.53,10,S,85
12895,7/10/2021,28,3,9,1, S,0.435416667,M,596,0.442361111,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
12915,7/10/2021,28,3,9,2,S,0.446527778,F,610,0.451388889,chum,small side gash,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
12935,7/10/2021,28,3,9,3,S,0.458333333,F,592,0.4625,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
12955,7/10/2021,28,3,9,4,S,0.458333333,F,558,0.465277778,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
12975,7/10/2021,28,3,9,5,N,0.460416667,M,596,0.46875,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
12995,7/10/2021,28,3,9,6,S,0.461111111,F,557,0.470833333,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13015,7/10/2021,28,3,9,7,N,0.471527778,F,616,0.477083333,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13035,7/10/2021,28,3,9,8,S,0.472916667,F,586,0.479166667,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13055,7/10/2021,28,3,9,9,N,0.48125,M,563,0.493055556,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13075,7/10/2021,28,3,9,10,S,0.48125,F,601,0.493055556,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13095,7/10/2021,28,3,10,1,S,0.482638889,M,563,0.496527778,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13115,7/10/2021,28,3,10,2,S,0.503472222,F,566,0.506944444,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13135,7/10/2021,28,3,10,3,S,0.518055556,F,588,0.522222222,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13155,7/10/2021,28,3,10,4,S,0.523611111,F,588,0.532638889,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13175,7/10/2021,28,3,10,5,N,0.524305556,M,559,0.535416667,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13195,7/10/2021,28,3,10,6,N,0.525,M,582,0.5375,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13215,7/10/2021,28,3,10,7,N,0.525,F,538,0.539583333,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13235,7/10/2021,28,3,10,8,N,0.525694444,M,590,0.547222222,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13255,7/10/2021,28,3,10,9,S,0.545138889,M,576,0.547916667,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13275,7/10/2021,28,3,10,10,S,0.545138889,F,564,0.553472222,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13295,7/10/2021,28,3,11,1,S,0.545833333,M,565,0.552777778,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13315,7/10/2021,28,3,11,2,S,0.545833333,F,638,0.554861111,chum,no scales,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13335,7/10/2021,28,3,11,3,S,0.546527778,F,574,0.557638889,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13355,7/10/2021,28,3,11,4,S,0.546527778,F,540,0.560416667,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13375,7/10/2021,28,3,11,5,N,0.56875,M,573,0.573611111,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13395,7/10/2021,28,3,11,6,N,0.578472222,M,574,0.584722222,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13415,7/10/2021,28,3,11,7,N,0.579166667,F,592,0.590972222,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13435,7/10/2021,28,3,11,8,S,0.579166667,F,564,0.590972222,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13455,7/10/2021,28,3,11,9,S,0.597222222,M,587,0.602083333,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13475,7/10/2021,28,3,11,10,S,0.597222222,F,579,0.604861111,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13495,7/10/2021,28,3,12,1,S,0.630555556,M,586,0.634722222,chum,,,64.27249,-161.04588,5-5/8 in ,1.1,0.9,55.5,53.13,5,E,20
13515,7/11/2021,29,3,13,1,S,0.453472222,F,587,0.458333333,chum,,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13535,7/11/2021,29,3,13,2,S,0.453472222,F,584,0.461111111,chum,,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13555,7/11/2021,29,3,13,3,S,0.454166667,F,555,0.4625,chum,,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13575,7/11/2021,29,3,13,4,S,0.454166667,F,596,0.463888889,chum,,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13595,7/11/2021,29,3,13,5,N,0.465277778,F,602,0.472222222,chum,,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13615,7/11/2021,29,4,13,6,N,0.467361111,F,584,0.475,chum,,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13635,7/11/2021,29,4,13,7,N,0.46875,F,599,0.477777778,chum,,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13655,7/11/2021,29,4,13,8,S,0.480555556,F,545,0.489583333,chum,Passed UNK weir- 2200 on 10/21,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13675,7/11/2021,29,4,13,9,N,0.482638889,F,552,0.489583333,chum,,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13695,7/11/2021,29,4,13,10,S,0.495138889,F,531,0.502083333,chum,,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13715,7/11/2021,29,4,14,1,S,0.495833333,F,584,0.503472222,chum,,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13735,7/11/2021,29,4,14,2,N,0.513888889,M,583,0.513888889,chum,,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13755,7/11/2021,29,4,14,3,S,0.53125,M,522,0.535416667,chum,,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13775,7/11/2021,29,4,14,4,S,0.550694444,M,618,0.55625,chum,,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13795,7/11/2021,29,4,14,5,S,0.550694444,M,548,0.559027778,chum,,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13815,7/11/2021,29,4,14,6,S,0.552083333,F,543,0.56875,chum,gash on side,,64.31777,-161.13328,5-5/8 in,0.8,0.3,53,54.66,10,E,100
13835,7/12/2021,29,4,15,1,S,0.579861111,F,554,0.594444444,chum,,,64.28697,-161.07471,5-5/8 in,1.5,1,NA,55.45,5,NE,0
13855,7/12/2021,29,4,15,2,N,0.580555556,F,558,0.594444444,chum,,,64.28697,-161.07471,5-5/8 in,1.5,1,NA,55.45,5,NE,0
13875,7/12/2021,29,4,15,3,S,0.581944444,M,562,0.595833333,chum,,,64.28697,-161.07471,5-5/8 in,1.5,1,NA,55.45,5,NE,0
13895,7/12/2021,29,4,15,4,S,0.599305556,F,556,0.606944444,chum,,,64.28697,-161.07471,5-5/8 in,1.5,1,NA,55.45,5,NE,0
13915,7/12/2021,29,4,15,5,N,0.607638889,M,554,0.614583333,chum,small scratch on side,,64.28697,-161.07471,5-5/8 in,1.5,1,NA,55.45,5,NE,0
13935,7/12/2021,29,4,15,6,S,0.624305556,F,573,0.629861111,chum,,,64.28697,-161.07471,5-5/8 in,1.5,1,NA,55.45,5,NE,0
13955,7/12/2021,29,4,15,7,N,0.636111111,F,567,0.644444444,chum,,,64.28697,-161.07471,5-5/8 in,1.5,1,NA,55.45,5,NE,0
13975,7/12/2021,29,4,15,8,S,0.6375,F,554,0.646527778,chum,,,64.28697,-161.07471,5-5/8 in,1.5,1,NA,55.45,5,NE,0
13995,7/12/2021,29,4,15,9,N,0.647916667,M,589,0.653472222,chum,,,64.28697,-161.07471,5-5/8 in,1.5,1,NA,55.45,5,NE,0
14015,7/12/2021,29,4,15,10,N,0.659027778,F,587,0.664583333,chum,,,64.28697,-161.07471,5-5/8 in,1.5,1,NA,55.45,5,NE,0
14035,7/12/2021,29,4,16,1,S,0.661805556,M,577,0.66875,chum,,,64.28697,-161.07471,5-5/8 in,1.5,1,NA,55.45,5,NE,0
14055,7/12/2021,29,4,16,2,N,0.661805556,F,537,0.670833333,chum,,,64.28697,-161.07471,5-5/8 in,1.5,1,NA,55.45,5,NE,0
14075,7/13/2021,29,4,17,1,N,0.470138889,F,571,0.475,chum,,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14095,7/13/2021,29,4,17,2,S,0.482638889,F,537,0.486111111,chum,,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14115,7/13/2021,29,4,17,3,S,0.483333333,M,574,0.488194444,chum,gash on side,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14135,7/13/2021,29,4,17,4,S,0.492361111,M,542,0.497916667,chum,,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14155,7/13/2021,29,4,17,5,N,0.49375,M,541,0.499305556,chum,,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14175,7/13/2021,29,4,17,6,N,0.502777778,F,536,0.510416667,chum,,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14195,7/13/2021,29,4,17,7,N,0.514583333,M,563,0.51875,chum,,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14215,7/13/2021,29,4,17,8,N,0.515972222,F,574,0.520138889,chum,,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14235,7/13/2021,29,4,17,9,S,0.522916667,F,549,0.53125,chum,,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14255,7/13/2021,29,4,17,10,S,0.525694444,F,568,0.532638889,chum,,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14275,7/13/2021,29,4,18,1,S,0.536805556,F,580,0.545833333,chum,,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14295,7/13/2021,29,4,18,2,S,0.5375,F,553,0.547916667,chum,,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14315,7/13/2021,29,4,18,3,S,0.541666667,M,582,0.549305556,chum,,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14335,7/13/2021,29,4,18,4,S,0.54375,F,574,0.551388889,chum,,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14355,7/13/2021,29,4,18,5,S,0.544444444,M,581,0.552777778,chum,,,64.18212,-160.95649,5-7/8 in ,1.5,1,63,53,NA,,0
14375,7/18/2021,30,4,NA,1,S,0.567361111,M,591,0.572222222,chum,,,64.2999,-161.10071,5-7/8 in ,0.5,0.1,60,55,5,WSW,100
14395,7/18/2021,30,4,NA,2,S,0.627083333,M,583,0.632638889,chum,,,64.31723,-161.13229,5-5/8 in ,0.5,0.1,65,55,NA,,75
14415,7/19/2021,30,5,15,1,S,0.470138889,F,560,0.479166667,chum,Passed UNK weir on 7/26 at 1746,,64.18247,-160.95713,5-7/8 in ,1,0.5,68,56.43,7,SE,50
14435,7/19/2021,30,5,15,2,S,0.476388889,M,549,0.479166667,chum,card no. should be 19,,64.18247,-160.95713,5-7/8 in ,1,0.5,68,56.43,7,SE,50
14455,7/19/2021,30,5,15,3,S,0.50625,F,569,0.513194444,chum,,,64.18247,-160.95713,5-7/8 in ,1,0.5,68,56.43,7,SE,50
14475,7/19/2021,30,5,16,4,S,0.546527778,F,558,0.552083333,chum,,,64.20135,-160.95203,5-7/8 in ,1,0.5,67,57,7,S,NA
14495,7/19/2021,30,5,16,5,S,0.560416667,M,572,0.564583333,chum,,,64.20135,-160.95203,5-7/8 in ,1,0.5,67,57,7,S,NA
14515,7/19/2021,30,5,16,6,N,0.575,F,535,0.579166667,chum,,,64.20135,-160.95203,5-7/8 in ,1,0.5,67,57,7,S,NA
14535,7/19/2021,30,5,16,7,N,0.588194444,F,552,0.592361111,chum,,,64.20135,-160.95203,5-7/8 in ,1,0.5,67,57,7,S,NA
14555,7/19/2021,30,5,16,8,N,0.588888889,M,523,0.594444444,chum,,,64.20135,-160.95203,5-7/8 in ,1,0.5,67,57,7,S,NA
14575,7/19/2021,30,5,16,9,N,0.611805556,M,512,0.614583333,chum,,,64.20135,-160.95203,5-7/8 in ,1,0.5,67,57,7,S,NA
14595,7/19/2021,30,5,16,10,N,0.613194444,M,593,0.616666667,chum,,,64.20135,-160.95203,5-7/8 in ,1,0.5,67,57,7,S,NA
14615,7/19/2021,30,5,16,11,S,0.622222222,F,555,0.625694444,chum,,,64.20135,-160.95203,5-7/8 in ,1,0.5,67,57,7,S,NA
14635,7/19/2021,30,5,16,12,N,0.622222222,M,548,0.63125,chum,,,64.20135,-160.95203,5-7/8 in ,1,0.5,67,57,7,S,NA
14655,7/21/2021,30,5,17,1,S,0.599305556,M,554,0.611805556,chum,,,64.30049,-161.10112,5-7/8 in ,NA,NA,74,57.8,10,W ,85
14675,7/21/2021,30,5,17,2,S,0.630555556,M,572,0.636111111,chum,,,64.30049,-161.10112,5-7/8 in ,NA,NA,74,57.8,10,W ,85
14695,8/2/2021,32,5,18,1,S,0.730555556,M,528,0.734722222,chum,,,64.22652,-160.96805,5-7/8 in ,1,0.8,NA,59.31,5,SE,25
14715,8/2/2021,32,5,18,2,N,0.767361111,M,638,0.771527778,chum,,,64.22652,-160.96805,5-7/8 in ,1,0.8,NA,59.31,5,SE,25
14735,8/3/2021,32,5,19,1,S,0.4625,M,571,0.470833333,chum,,,64.18202,-160.95561,5-7/8 in ,0.9,0.7,NA,54.56,5,NW,0
14755,8/3/2021,32,5,19,2,S,0.484722222,F,554,0.491666667,chum,,,64.18202,-160.95561,5-7/8 in ,0.9,0.7,NA,54.56,5,NW,0
14775,8/3/2021,32,5,19,3,N,0.492361111,M,559,0.502777778,chum,,,64.18202,-160.95561,5-7/8 in ,0.9,0.7,NA,54.56,5,NW,0
14795,8/3/2021,32,5,19,4,S,0.495138889,F,555,0.499305556,chum,,,64.18202,-160.95561,5-7/8 in ,0.9,0.7,NA,54.56,5,NW,0
14815,8/3/2021,32,5,19,5,S,0.513194444,F,515,0.523611111,chum,,,64.18202,-160.95561,5-7/8 in ,0.9,0.7,NA,54.56,5,NW,0
14835,8/3/2021,32,5,19,6,S,0.514583333,M,589,0.526388889,chum,,,64.18202,-160.95561,5-7/8 in ,0.9,0.7,NA,54.56,5,NW,0
14855,8/3/2021,32,5,19,7,S,0.528472222,M,557,0.535416667,chum,,,64.18202,-160.95561,5-7/8 in ,0.9,0.7,NA,54.56,5,NW,0
14875,8/3/2021,32,5,19,8,N,0.557638889,M,601,0.567361111,chum,,,64.18202,-160.95561,5-7/8 in ,0.9,0.7,NA,54.56,5,NW,0
14895,8/3/2021,32,5,19,9,S,0.572916667,M,616,0.578472222,chum,,,64.18202,-160.95561,5-7/8 in ,0.9,0.7,NA,54.56,5,NW,0
14915,8/3/2021,32,5,19,10,S,0.575,M,575,0.583333333,chum,,,64.18202,-160.95561,5-7/8 in ,0.9,0.7,NA,54.56,5,NW,0
14935,8/3/2021,32,5,20,1,N,0.651388889,F,560,0.656944444,chum,,,64.20299,-160.95411,5-7/8 in ,0.9,0.7,NA,58.96,1,W,0
14955,8/10/2021,33,5,21,1,N,0.444444444,M,515,0.449305556,chum,double check - blurry photo ,,64.35926,-161.21037,5-7/8 in ,1.3,1,53,56,10,NW,85
14975,8/10/2021,33,5,21,2,N,0.46875,F,514,0.473611111,chum,,,64.35926,-161.21037,5-7/8 in ,1.3,1,53,56,10,NW,85
14995,8/10/2021,33,5,21,3,N,0.498611111,M,558,0.50625,chum,,,64.358,-161.20599,5-7/8 in ,1.3,1,53,56,10,NW,85
15015,8/10/2021,33,5,21,4,N,0.51875,M,532,0.538888889,chum,,,64.358,-161.20599,5-7/8 in ,1.3,1,53,56,10,NW,85
15035,8/10/2021,33,5,21,5,N,0.520138889,M,548,0.538888889,chum,,,64.358,-161.20599,5-7/8 in ,1.3,1,53,56,10,NW,85
15055,8/10/2021,33,5,21,6,S,0.545138889,F,615,0.550694444,chum,,,64.358,-161.20599,5-7/8 in ,1.3,1,53,56,10,NW,85
15075,8/10/2021,33,5,21,7,N,0.555555556,M,543,0.565972222,chum,,,64.358,-161.20599,5-7/8 in ,1.3,1,53,56,10,NW,85
15095,8/13/2021,33,5,22,1,S,0.479166667,M,595,0.486111111,chum,,,64.35883,-161.21195,5-7/8 in ,0.6,0.4,55,54,5,SE,100
15115,8/13/2021,33,5,22,2,S,0.479166667,M,540,0.488888889,chum,,,64.35883,-161.21195,5-7/8 in ,0.6,0.4,55,54,5,SE,100
15155,8/23/2021,35,5,26,NA,N,0.495833333,M,559,0.498611111,chum,,,64.18222,-160.95553,5-5/8 in,0.9,0.6,51,50,27.5,E,25
15175,8/23/2021,35,5,26,NA,N,0.516666667,M,627,0.520833333,chum,,,64.18222,-160.95553,5-5/8 in,0.9,0.6,51,50,28.5,E,25
15195,8/23/2021,35,5,26,NA,N,0.540972222,F,556,0.546527778,chum,,,64.18222,-160.95553,5-5/8 in,0.9,0.6,51,50,29.5,E,25
15215,8/23/2021,35,5,26,NA,N,0.575,M,588,0.593055556,chum,,,64.18222,-160.95553,5-5/8 in,0.9,0.6,51,50,29.5,E,26
15235,8/23/2021,35,5,26,NA,N,0.588888889,F,556,0.59375,chum,,,64.18222,-160.95553,5-5/8 in,0.9,0.6,51,50,29.5,E,27
15255,8/23/2021,35,5,26,NA,N,0.575,M,552,0.596527778,chum,,,64.18222,-160.95553,5-5/8 in,0.9,0.6,51,50,29.5,E,28
15275,8/24/2021,35,5,27,1,N,0.456944444,F,529,0.463194444,chum,,,64.35851,-161.20833,5-5/8 in,1,0.7,49,51,6,NW,80
15291,7/1/2021,27,1,1,1,S,0.558333333,F,665,0.566666667,chinook,,,63.85651,-160.78345,combined,1.75,1.5,62,50,2,E,97
15292,7/5/2021,28,1,4,1,N,0.607638889,F,790,0.611111111,chinook,,,63.91504,-160.82226,5-7/8 in,3,3,60,54,5,SE,100
15314,7/1/2021,27,1,NA,NA,S,0.579861111,F,855,0.584722222,chinook,,,63.85651,-160.78345,combined,1.75,1.5,62,50,2,E,100
15322,8/3/2021,32,2,2,1,S,0.547916667,M,596,0.55625,chinook,,,64.18202,-160.95561,5-7/8 in,0.9,0.7,NA,54.56,5,NW,0
15329,7/9/2021,28,1,6,2,N,0.518055556,M,760,0.527083333,chinook,,,63.954841,-160.852252,5-7/8 in,0.6,0.5,NA,NA,8,E,95
15349,7/12/2021,28,1,5,1,S,0.576388889,F,785,0.577083333,chinook,,,64.05372,-160.93826,5-7/8 in ,1.5,1,59,55,5,N ,0
15356,8/23/2021,34,3,22,6,N,0.55,F,541,0.552083333,chum,king tag on a chum ,,63.99048,-160.89789,5-5/8 in ,1,0.5,50,NA,4,E,96
15416,7/1/2021,27,1,1,3,S,0.564583333,M,751,0.569444444,chinook,,,63.85651,-160.78345,combined,1.75,1.5,62,50,2,E,99
15450,7/5/2021,28,2,4,3,F,0.689583333,F,680,0.69375,chinook,,,63.94583,-160.846,5-7/8 in,3,3,57,55,8,SE,101
15478,7/1/2021,27,1,1,2,S,0.564583333,F,737,0.567361111,chinook,,,63.85651,-160.78345,combined,1.75,1.5,62,50,2,E,98
15481,7/2/2021,27,1,2,1,N,0.590972222,F,750,0.597222222,chinook,,,63.97996,-160.88276,combined,NA,NA,62,56,6,S,95
15508,7/3/2021,27,1,3,1,S,0.538194444,F,744,0.543055556,chinook,,,63.94592,-160.8475,5-7/8 in,1.75,1.5,55,53,13,SE,100
15542,7/5/2021,28,2,4,2,F,0.6875,F,760,0.694444444,chinook,,,63.94583,-160.846,5-7/8 in,3,3,57,55,8,SE,100
15546,7/10/2021,28,2,1,5,S,0.546527778,F,697,0.563194444,chinook,,,64.27249,-161.04588,5-5/8 in,1.1,0.9,55.5,53.13,5,E,20
15554,7/22/2021,30,3,17,1,N,0.446527778,M,562,0.453472222,chinook,,,63.82738,-160.76776,5-7/8 in,0.5,0.1,54,58,6,NW,100
